기준연월,시·도 코드,시·도 명,시군구코드,시군구명,소비강도_지표코드,소비특성,소비특성_강도지수,,,"※ 소비특성 강도지수는 실제 소비금액 또는 비율(%)이 아닌 
관광 소비 특성의 상대적 강도를 나타내는 지표값으로, 
값이 높을수록 해당 소비 특성이 상대적으로 
강하게 나타남을 의미함.",,,,,
202501,26,부산광역시,26110,중구,2201,외지인 소비액,70.34,,,,,,,,
202501,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,80.19,,,,,,,,
202501,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,74.07,,,,,,,,
202501,26,부산광역시,26140,서구,2201,외지인 소비액,64.69,,,,,,,,
202501,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,82.2,,,,,,,,
202501,26,부산광역시,26140,서구,2203,방문량대비방문 소비액,58.29,,,,,,,,
202501,26,부산광역시,26170,동구,2201,외지인 소비액,68.89,,,,,,,,
202501,26,부산광역시,26170,동구,2202,전체 대비 외지인소비액 비중,80.93,,,,,,,,
202501,26,부산광역시,26170,동구,2203,방문량대비방문 소비액,68.84,,,,,,,,
202501,26,부산광역시,26200,영도구,2201,외지인 소비액,63.97,,,,,,,,
202501,26,부산광역시,26200,영도구,2202,전체 대비 외지인소비액 비중,79.92,,,,,,,,
202501,26,부산광역시,26200,영도구,2203,방문량대비방문 소비액,54.54,,,,,,,,
202501,26,부산광역시,26230,부산진구,2201,외지인 소비액,80.46,,,,,,,,
202501,26,부산광역시,26230,부산진구,2202,전체 대비 외지인소비액 비중,61.63,,,,,,,,
202501,26,부산광역시,26230,부산진구,2203,방문량대비방문 소비액,69.7,,,,,,,,
202501,26,부산광역시,26260,동래구,2201,외지인 소비액,71.77,,,,,,,,
202501,26,부산광역시,26260,동래구,2202,전체 대비 외지인소비액 비중,70.41,,,,,,,,
202501,26,부산광역시,26260,동래구,2203,방문량대비방문 소비액,65.69,,,,,,,,
202501,26,부산광역시,26290,남구,2201,외지인 소비액,69.48,,,,,,,,
202501,26,부산광역시,26290,남구,2202,전체 대비 외지인소비액 비중,82.32,,,,,,,,
202501,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,62.98,,,,,,,,
202501,26,부산광역시,26320,북구,2201,외지인 소비액,84.06,,,,,,,,
202501,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,83.72,,,,,,,,
202501,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,95.41,,,,,,,,
202501,26,부산광역시,26350,해운대구,2201,외지인 소비액,99.6,,,,,,,,
202501,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,-7.45,,,,,,,,
202501,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,102.68,,,,,,,,
202501,26,부산광역시,26380,사하구,2201,외지인 소비액,67.06,,,,,,,,
202501,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,80.33,,,,,,,,
202501,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,57.75,,,,,,,,
202501,26,부산광역시,26410,금정구,2201,외지인 소비액,67.55,,,,,,,,
202501,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,68.46,,,,,,,,
202501,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,60.44,,,,,,,,
202501,26,부산광역시,26440,강서구,2201,외지인 소비액,77.59,,,,,,,,
202501,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,82.44,,,,,,,,
202501,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,84.53,,,,,,,,
202501,26,부산광역시,26470,연제구,2201,외지인 소비액,71.62,,,,,,,,
202501,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,83.64,,,,,,,,
202501,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,75.5,,,,,,,,
202501,26,부산광역시,26500,수영구,2201,외지인 소비액,70.78,,,,,,,,
202501,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,83.35,,,,,,,,
202501,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,67.13,,,,,,,,
202501,26,부산광역시,26530,사상구,2201,외지인 소비액,70.85,,,,,,,,
202501,26,부산광역시,26530,사상구,2202,전체 대비 외지인소비액 비중,83.78,,,,,,,,
202501,26,부산광역시,26530,사상구,2203,방문량대비방문 소비액,72.45,,,,,,,,
202501,26,부산광역시,26710,기장군,2201,외지인 소비액,81.81,,,,,,,,
202501,26,부산광역시,26710,기장군,2202,전체 대비 외지인소비액 비중,82.85,,,,,,,,
202501,26,부산광역시,26710,기장군,2203,방문량대비방문 소비액,91.08,,,,,,,,
202502,26,부산광역시,26110,중구,2201,외지인 소비액,68.87,,,,,,,,
202502,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,81.25,,,,,,,,
202502,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,71.31,,,,,,,,
202502,26,부산광역시,26140,서구,2201,외지인 소비액,64.33,,,,,,,,
202502,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,82.46,,,,,,,,
202502,26,부산광역시,26140,서구,2203,방문량대비방문 소비액,57.73,,,,,,,,
202502,26,부산광역시,26170,동구,2201,외지인 소비액,68.59,,,,,,,,
202502,26,부산광역시,26170,동구,2202,전체 대비 외지인소비액 비중,81.45,,,,,,,,
202502,26,부산광역시,26170,동구,2203,방문량대비방문 소비액,68.72,,,,,,,,
202502,26,부산광역시,26200,영도구,2201,외지인 소비액,63.53,,,,,,,,
202502,26,부산광역시,26200,영도구,2202,전체 대비 외지인소비액 비중,80.03,,,,,,,,
202502,26,부산광역시,26200,영도구,2203,방문량대비방문 소비액,53.43,,,,,,,,
202502,26,부산광역시,26230,부산진구,2201,외지인 소비액,78.25,,,,,,,,
202502,26,부산광역시,26230,부산진구,2202,전체 대비 외지인소비액 비중,61.87,,,,,,,,
202502,26,부산광역시,26230,부산진구,2203,방문량대비방문 소비액,68.84,,,,,,,,
202502,26,부산광역시,26260,동래구,2201,외지인 소비액,69.69,,,,,,,,
202502,26,부산광역시,26260,동래구,2202,전체 대비 외지인소비액 비중,68.5,,,,,,,,
202502,26,부산광역시,26260,동래구,2203,방문량대비방문 소비액,63.1,,,,,,,,
202502,26,부산광역시,26290,남구,2201,외지인 소비액,68.73,,,,,,,,
202502,26,부산광역시,26290,남구,2202,전체 대비 외지인소비액 비중,82.6,,,,,,,,
202502,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,62.63,,,,,,,,
202502,26,부산광역시,26320,북구,2201,외지인 소비액,80.1,,,,,,,,
202502,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,83.57,,,,,,,,
202502,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,91.67,,,,,,,,
202502,26,부산광역시,26350,해운대구,2201,외지인 소비액,94.14,,,,,,,,
202502,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,-4.82,,,,,,,,
202502,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,99.12,,,,,,,,
202502,26,부산광역시,26380,사하구,2201,외지인 소비액,66.55,,,,,,,,
202502,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,81.13,,,,,,,,
202502,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,57.69,,,,,,,,
202502,26,부산광역시,26410,금정구,2201,외지인 소비액,66.7,,,,,,,,
202502,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,66.98,,,,,,,,
202502,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,59.58,,,,,,,,
202502,26,부산광역시,26440,강서구,2201,외지인 소비액,77.02,,,,,,,,
202502,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,82.74,,,,,,,,
202502,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,85.74,,,,,,,,
202502,26,부산광역시,26470,연제구,2201,외지인 소비액,69.89,,,,,,,,
202502,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,83.04,,,,,,,,
202502,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,73.25,,,,,,,,
202502,26,부산광역시,26500,수영구,2201,외지인 소비액,69.59,,,,,,,,
202502,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,83.49,,,,,,,,
202502,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,66.48,,,,,,,,
202502,26,부산광역시,26530,사상구,2201,외지인 소비액,69.39,,,,,,,,
202502,26,부산광역시,26530,사상구,2202,전체 대비 외지인소비액 비중,83.21,,,,,,,,
202502,26,부산광역시,26530,사상구,2203,방문량대비방문 소비액,70.21,,,,,,,,
202502,26,부산광역시,26710,기장군,2201,외지인 소비액,77.2,,,,,,,,
202502,26,부산광역시,26710,기장군,2202,전체 대비 외지인소비액 비중,82.4,,,,,,,,
202502,26,부산광역시,26710,기장군,2203,방문량대비방문 소비액,86.4,,,,,,,,
202503,26,부산광역시,26110,중구,2201,외지인 소비액,69.44,,,,,,,,
202503,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,79.52,,,,,,,,
202503,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,71.66,,,,,,,,
202503,26,부산광역시,26140,서구,2201,외지인 소비액,64.78,,,,,,,,
202503,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,82.23,,,,,,,,
202503,26,부산광역시,26140,서구,2203,방문량대비방문 소비액,58.18,,,,,,,,
202503,26,부산광역시,26170,동구,2201,외지인 소비액,68.88,,,,,,,,
202503,26,부산광역시,26170,동구,2202,전체 대비 외지인소비액 비중,80.33,,,,,,,,
202503,26,부산광역시,26170,동구,2203,방문량대비방문 소비액,68.98,,,,,,,,
202503,26,부산광역시,26200,영도구,2201,외지인 소비액,63.83,,,,,,,,
202503,26,부산광역시,26200,영도구,2202,전체 대비 외지인소비액 비중,80.09,,,,,,,,
202503,26,부산광역시,26200,영도구,2203,방문량대비방문 소비액,53.89,,,,,,,,
202503,26,부산광역시,26230,부산진구,2201,외지인 소비액,80.14,,,,,,,,
202503,26,부산광역시,26230,부산진구,2202,전체 대비 외지인소비액 비중,62.81,,,,,,,,
202503,26,부산광역시,26230,부산진구,2203,방문량대비방문 소비액,68.83,,,,,,,,
202503,26,부산광역시,26260,동래구,2201,외지인 소비액,71.37,,,,,,,,
202503,26,부산광역시,26260,동래구,2202,전체 대비 외지인소비액 비중,71,,,,,,,,
202503,26,부산광역시,26260,동래구,2203,방문량대비방문 소비액,64.29,,,,,,,,
202503,26,부산광역시,26290,남구,2201,외지인 소비액,69.66,,,,,,,,
202503,26,부산광역시,26290,남구,2202,전체 대비 외지인소비액 비중,82.18,,,,,,,,
202503,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,62.12,,,,,,,,
202503,26,부산광역시,26320,북구,2201,외지인 소비액,83.12,,,,,,,,
202503,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,83.07,,,,,,,,
202503,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,93.21,,,,,,,,
202503,26,부산광역시,26350,해운대구,2201,외지인 소비액,95.4,,,,,,,,
202503,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,-7.22,,,,,,,,
202503,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,97.2,,,,,,,,
202503,26,부산광역시,26380,사하구,2201,외지인 소비액,67.38,,,,,,,,
202503,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,80.58,,,,,,,,
202503,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,58.14,,,,,,,,
202503,26,부산광역시,26410,금정구,2201,외지인 소비액,68.04,,,,,,,,
202503,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,64.71,,,,,,,,
202503,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,60.68,,,,,,,,
202503,26,부산광역시,26440,강서구,2201,외지인 소비액,78.55,,,,,,,,
202503,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,83.09,,,,,,,,
202503,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,86.5,,,,,,,,
202503,26,부산광역시,26470,연제구,2201,외지인 소비액,71.06,,,,,,,,
202503,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,83.21,,,,,,,,
202503,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,73.85,,,,,,,,
202503,26,부산광역시,26500,수영구,2201,외지인 소비액,70.14,,,,,,,,
202503,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,83.68,,,,,,,,
202503,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,66.29,,,,,,,,
202503,26,부산광역시,26530,사상구,2201,외지인 소비액,70.55,,,,,,,,
202503,26,부산광역시,26530,사상구,2202,전체 대비 외지인소비액 비중,83.73,,,,,,,,
202503,26,부산광역시,26530,사상구,2203,방문량대비방문 소비액,70.48,,,,,,,,
202503,26,부산광역시,26710,기장군,2201,외지인 소비액,81.03,,,,,,,,
202503,26,부산광역시,26710,기장군,2202,전체 대비 외지인소비액 비중,83.08,,,,,,,,
202503,26,부산광역시,26710,기장군,2203,방문량대비방문 소비액,90.9,,,,,,,,
202504,26,부산광역시,26110,중구,2201,외지인 소비액,68.92,,,,,,,,
202504,26,부산광역시,26110,중구,2202,전체 대비 외지인소비액 비중,80.02,,,,,,,,
202504,26,부산광역시,26110,중구,2203,방문량대비방문 소비액,70.88,,,,,,,,
202504,26,부산광역시,26140,서구,2201,외지인 소비액,64.78,,,,,,,,
202504,26,부산광역시,26140,서구,2202,전체 대비 외지인소비액 비중,81.25,,,,,,,,
202504,26,부산광역시,26140,서구,2203,방문량대비방문 소비액,58.97,,,,,,,,
202504,26,부산광역시,26170,동구,2201,외지인 소비액,68.77,,,,,,,,
202504,26,부산광역시,26170,동구,2202,전체 대비 외지인소비액 비중,81,,,,,,,,
202504,26,부산광역시,26170,동구,2203,방문량대비방문 소비액,69.3,,,,,,,,
202504,26,부산광역시,26200,영도구,2201,외지인 소비액,63.69,,,,,,,,
202504,26,부산광역시,26200,영도구,2202,전체 대비 외지인소비액 비중,79.92,,,,,,,,
202504,26,부산광역시,26200,영도구,2203,방문량대비방문 소비액,53.88,,,,,,,,
202504,26,부산광역시,26230,부산진구,2201,외지인 소비액,78.79,,,,,,,,
202504,26,부산광역시,26230,부산진구,2202,전체 대비 외지인소비액 비중,59.85,,,,,,,,
202504,26,부산광역시,26230,부산진구,2203,방문량대비방문 소비액,68.95,,,,,,,,
202504,26,부산광역시,26260,동래구,2201,외지인 소비액,70.98,,,,,,,,
202504,26,부산광역시,26260,동래구,2202,전체 대비 외지인소비액 비중,70.55,,,,,,,,
202504,26,부산광역시,26260,동래구,2203,방문량대비방문 소비액,64.6,,,,,,,,
202504,26,부산광역시,26290,남구,2201,외지인 소비액,69.4,,,,,,,,
202504,26,부산광역시,26290,남구,2202,전체 대비 외지인소비액 비중,81.95,,,,,,,,
202504,26,부산광역시,26290,남구,2203,방문량대비방문 소비액,63.24,,,,,,,,
202504,26,부산광역시,26320,북구,2201,외지인 소비액,81.45,,,,,,,,
202504,26,부산광역시,26320,북구,2202,전체 대비 외지인소비액 비중,83.28,,,,,,,,
202504,26,부산광역시,26320,북구,2203,방문량대비방문 소비액,91.72,,,,,,,,
202504,26,부산광역시,26350,해운대구,2201,외지인 소비액,91.98,,,,,,,,
202504,26,부산광역시,26350,해운대구,2202,전체 대비 외지인소비액 비중,-2.53,,,,,,,,
202504,26,부산광역시,26350,해운대구,2203,방문량대비방문 소비액,93.45,,,,,,,,
202504,26,부산광역시,26380,사하구,2201,외지인 소비액,66.91,,,,,,,,
202504,26,부산광역시,26380,사하구,2202,전체 대비 외지인소비액 비중,79.01,,,,,,,,
202504,26,부산광역시,26380,사하구,2203,방문량대비방문 소비액,57.75,,,,,,,,
202504,26,부산광역시,26410,금정구,2201,외지인 소비액,67.61,,,,,,,,
202504,26,부산광역시,26410,금정구,2202,전체 대비 외지인소비액 비중,66.4,,,,,,,,
202504,26,부산광역시,26410,금정구,2203,방문량대비방문 소비액,61.04,,,,,,,,
202504,26,부산광역시,26440,강서구,2201,외지인 소비액,77.73,,,,,,,,
202504,26,부산광역시,26440,강서구,2202,전체 대비 외지인소비액 비중,81.74,,,,,,,,
202504,26,부산광역시,26440,강서구,2203,방문량대비방문 소비액,84.27,,,,,,,,
202504,26,부산광역시,26470,연제구,2201,외지인 소비액,70.18,,,,,,,,
202504,26,부산광역시,26470,연제구,2202,전체 대비 외지인소비액 비중,82.77,,,,,,,,
202504,26,부산광역시,26470,연제구,2203,방문량대비방문 소비액,72.28,,,,,,,,
202504,26,부산광역시,26500,수영구,2201,외지인 소비액,69.62,,,,,,,,
202504,26,부산광역시,26500,수영구,2202,전체 대비 외지인소비액 비중,83.42,,,,,,,,
202504,26,부산광역시,26500,수영구,2203,방문량대비방문 소비액,65.99,,,,,,,,
